77,Reward,Siswa memperoleh prestasi tingkat provinsi dalam perlombaan pramuka tingkat provinsi dan berhasil meraih juara 2.,75
78,Reward,Siswa berhasil meraih prestasi tingkat provinsi pada kegiatan perlombaan pramuka dan memperoleh juara 2.,75
79,Reward,Siswa mendapatkan penghargaan prestasi tingkat provinsi dalam lomba pramuka dengan perolehan juara 2.,75
80,Reward,Siswa mendapatkan penghargaan prestasi tingkat provinsi dalam lomba pramuka dengan perolehan juara 2.,75
81,Reward,Siswa menunjukkan prestasi membanggakan pada perlombaan pramuka tingkat provinsi dengan meraih juara 2.,75
82,Reward,aktif bertanya saat pembelajaran,20
83,Reward,aktif mengikuti diskusi kelas,20
84,Reward,selalu hadir tepat waktu,20
85,Reward,membantu teman belajar,20
86,Reward,rajin mengerjakan tugas,20
87,Reward,berpartisipasi dalam kegiatan sekolah,20
88,Reward,aktif dalam organisasi sekolah,20
89,Reward,menjaga kebersihan kelas,20
90,Reward,berbicara sopan kepada guru,20
91,Reward,mengikuti upacara dengan tertib,20
92,Reward,selalu memakai atribut lengkap,20
93,Reward,rajin membaca di perpustakaan,20
94,Reward,menjadi ketua kelompok yang baik,20
95,Reward,membantu guru saat kegiatan kelas,20
96,Reward,aktif saat presentasi kelompok,20
97,Reward,mendapat nilai terbaik di kelas,20
98,Reward,selalu disiplin dalam belajar,20
99,Reward,bertanggung jawab terhadap tugas,20
100,Reward,aktif mengikuti ekstrakurikuler,20
101,Reward,menjadi teladan bagi teman,20
102,Reward,berprestasi dalam lomba sekolah,20
103,Reward,aktif mengikuti praktik pembelajaran,20
104,Reward,selalu menjaga kerapihan seragam,20
105,Reward,datang lebih awal ke sekolah,20
106,Reward,menyelesaikan tugas tepat waktu,20
107,Reward,aktif memberikan ide saat diskusi,20
108,Reward,rajin mengikuti kegiatan literasi,20
109,Reward,memiliki sikap sopan dan santun,20
110,Reward,membantu menjaga kebersihan lingkungan,20
111,Reward,aktif dalam kegiatan sosial sekolah,20
112,Reward,menjadi Siswa inspiratif di kelas,20
113,Reward,berinisiatif membantu teman kesulitan,20
114,Reward,konsisten hadir tanpa alpha,20
115,Reward,aktif mengikuti kegiatan keagamaan,20
116,Reward,menjadi anggota organisasi yang disiplin,20
117,Reward,berprestasi di bidang olahraga,20
118,Reward,berprestasi di bidang akademik,20
119,Reward,berprestasi di bidang seni,20
120,Reward,selalu menjaga ketertiban kelas,20
121,Reward,aktif menjawab pertanyaan guru,20
122,Reward,memiliki semangat belajar tinggi,20
123,Reward,mengikuti kegiatan sekolah dengan baik,20
124,Reward,menjadi Siswa paling disiplin,20
125,Reward,rajin mengikuti piket kelas,20
126,Reward,aktif dalam kerja kelompok,20
127,Reward,menjadi Siswa dengan perilaku baik,20
128,Reward,selalu menghormati guru dan teman,20
129,Reward,aktif mengikuti seminar sekolah,20
130,Reward,memiliki tanggung jawab tinggi,20
131,Reward,aktif dalam kegiatan pramuka,20
132,Reward,membantu teman memahami pelajaran,20
133,Reward,selalu menjaga nama baik sekolah,20
134,Reward,aktif dalam lomba antar kelas,20
135,Reward,berhasil meraih juara kelas,20
136,Reward,menjadi Siswa dengan kehadiran terbaik,20
137,Reward,rajin mengikuti pelatihan sekolah,20
138,Reward,aktif memberikan solusi saat diskusi,20
139,Reward,menjadi Siswa teladan sekolah,20
140,Reward,aktif dalam kegiatan kebersihan sekolah,20
141,Reward,rajin mengumpulkan tugas harian,20
142,Reward,memiliki komunikasi yang baik,20
143,Reward,aktif dalam kegiatan kelas,20
144,Reward,mampu bekerja sama dengan baik,20
145,Reward,selalu bersikap jujur,20
146,Reward,aktif mengikuti kegiatan Reward,20
147,Reward,berani tampil presentasi di depan kelas,20
148,Reward,membantu guru menyiapkan kelas,20
149,Reward,aktif dalam kegiatan olahraga sekolah,20
150,Reward,memiliki sikap disiplin tinggi,20
151,Reward,aktif memberikan motivasi kepada teman,20
152,Reward,selalu mematuhi tata tertib sekolah,20
153,Reward,menjadi Siswa dengan etika baik,20
154,Reward,aktif mengikuti kegiatan bakti sosial,20
155,Reward,rajin belajar mandiri,20
156,Reward,menjadi pengurus kelas yang bertanggung jawab,20
157,Reward,aktif menjaga ketenangan kelas,20
158,Reward,berprestasi dalam kompetisi sekolah,20
159,Reward,aktif mengikuti kegiatan teknologi sekolah,20
160,Reward,memiliki jiwa kepemimpinan yang baik,20
161,Reward,aktif membantu kegiatan sekolah,20
162,Reward,menjadi Siswa paling rajin,20
163,Reward,aktif dalam kegiatan kewirausahaan sekolah,20
164,Reward,memiliki perilaku santun di sekolah,20
165,Reward,aktif dalam kegiatan keilmuan,20
166,Reward,selalu menjaga kebersihan meja kelas,20
167,Reward,aktif membantu teman saat praktik,20
168,Reward,menjadi Siswa yang komunikatif,20
169,Reward,aktif mengikuti pembelajaran praktik,20
170,Reward,berprestasi dalam ujian sekolah,20
171,Reward,aktif dalam kegiatan lingkungan sekolah,20
172,Reward,selalu memberikan contoh baik,20
173,Reward,aktif mengikuti kegiatan budaya sekolah,20
174,Reward,menjadi Siswa dengan semangat tinggi,20
175,Reward,aktif berkontribusi dalam kelompok,20
176,Reward,rajin mengikuti pembinaan sekolah,20
177,Reward,aktif mendukung kegiatan kelas,20
178,Reward,menjadi Siswa yang peduli lingkungan,20
179,Reward,aktif mengikuti pengarahan guru,20
180,Reward,berhasil meningkatkan prestasi belajar,20
181,Reward,aktif menjaga fasilitas sekolah,20
182,Reward,selalu menunjukkan sikap Reward,20
183,Reward,aktif dalam kegiatan edukatif sekolah,20
184,Reward,Disiplin Tugas,20
185,Reward,Rajin Belajar,20
186,Reward,Tepat Waktu,20
187,Reward,Disiplin Kehadiran,20
188,Reward,Tanggung Jawab Belajar,20
189,Reward,Konsisten Belajar,20
190,Reward,Prestasi Akademik,20
191,Reward,Nilai Unggul,20
192,Reward,Juara Akademik,20
193,Reward,Target Akademik Tercapai,20
194,Reward,Kemampuan Akademik,20
195,Reward,Prestasi Belajar,20
196,Reward,Sopan Santun,20
197,Reward,Disiplin Sikap,20
198,Reward,Semangat Belajar,20
199,Reward,Tanggung Jawab,20
200,Reward,Percaya Diri,20
201,Reward,Mandiri,20
202,Reward,Disiplin Berpakaian,20
203,Reward,Kerapihan Diri,20
204,Reward,Taat Tata Tertib,20
205,Reward,Peduli Kebersihan,20
206,Reward,Penampilan Rapi,20
207,Reward,Aktif Diskusi,20
208,Reward,Aktif Bertanya,20
209,Reward,Aktif Akademik,20
210,Reward,Aktif Literasi,20
211,Reward,Aktif Kegiatan Edukatif,20
212,Reward,Kolaborasi Belajar,20
213,Reward,Peduli Teman,20
214,Reward,Kerja Sama,20
215,Reward,Membantu Teman,20
216,Reward,Peduli Lingkungan,20
217,Reward,Sikap Reward,20
218,Reward,Disiplin Tugas,20
219,Reward,Disiplin Kehadiran,20
220,Reward,Disiplin Belajar,20
221,Reward,Disiplin Waktu,20
222,Reward,Disiplin Kelas,20
223,Reward,Disiplin Praktik,20
224,Reward,Disiplin Tata Tertib,20
225,Reward,Disiplin Pembelajaran,20
226,Reward,Disiplin Pengumpulan Tugas,20
227,Reward,Disiplin Jadwal Belajar,20
228,Reward,Prestasi Akademik,20
229,Reward,Nilai Unggul,20
230,Reward,Juara Akademik,20
231,Reward,Prestasi Belajar,20
232,Reward,Prestasi Sekolah,20
233,Reward,Hasil Belajar Optimal,20
234,Reward,Nilai Terbaik,20
235,Reward,Nilai Tinggi,20
236,Reward,Akademik Unggul,20
237,Reward,Penghargaan Akademik,20
238,Reward,Tanggung Jawab Belajar,20
239,Reward,Tanggung Jawab Tugas,20
240,Reward,Tanggung Jawab Akademik,20
241,Reward,Tanggung Jawab Praktik,20
242,Reward,Konsisten Belajar,20
243,Reward,Konsisten Prestasi,20
244,Reward,Komitmen Belajar,20
245,Reward,Dedikasi Pembelajaran,20
246,Reward,Rajin Belajar,20
247,Reward,Rajin Latihan,20
248,Reward,Rajin Membaca,20
249,Reward,Rajin Praktik,20
250,Reward,Rajin Akademik,20
251,Reward,Tekun Belajar,20
252,Reward,Tekun Pembelajaran,20
253,Reward,Tekun Praktik,20
254,Reward,Semangat Belajar,20
255,Reward,Motivasi Belajar,20
256,Reward,Kerapihan Diri,20
257,Reward,Disiplin Berpakaian,20
258,Reward,Penampilan Rapi,20
259,Reward,Kebersihan Diri,20
260,Reward,Kerapihan Seragam,20
261,Reward,Kerapihan Rambut,20
262,Reward,Tertib Berpakaian,20
263,Reward,Atribut Lengkap,20
264,Reward,Penampilan Sopan,20
265,Reward,Seragam Lengkap,20
266,Reward,Sopan Santun,20
267,Reward,Percaya Diri,20
268,Reward,Mandiri,20
269,Reward,Peduli Lingkungan,20
270,Reward,Peduli Teman,20
271,Reward,Kerja Sama,20
272,Reward,Karakter Reward,20
273,Reward,Sikap Reward,20
274,Reward,Sikap Disiplin,20
275,Reward,Etika Sekolah,20
276,Reward,Kemampuan Akademik,20
277,Reward,Kemampuan Analisis,20
278,Reward,Berpikir Kritis,20
279,Reward,Pemahaman Materi,20
280,Reward,Kemampuan Praktik,20
281,Reward,Kemampuan Teori,20
282,Reward,Kompetensi Akademik,20
283,Reward,Kemampuan Belajar,20
284,Reward,Tepat Waktu,20
285,Reward,Hadir Tepat Waktu,20
286,Reward,Kehadiran Aktif,20
287,Reward,Kehadiran Penuh,20
288,Reward,Konsisten Hadir,20
289,Reward,Disiplin Kehadiran,20
290,Punishment,narkoba,100
291,Punishment,psikotropika,100
292,Punishment,alkohol,100
293,Punishment,judi online,100
294,Punishment,penganiayaan,100
295,Punishment,keonaran,100
296,Punishment,menghamili,100
297,Punishment,pemerkosaan,100
298,Punishment,tindik,100
299,Punishment,tendok,100
300,Punishment,memfitnah,50
301,Punishment,merendahkan,50
302,Punishment,senjata api,50
